reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,Age,date,expName,expVersion,psychopyVersion,frameRate,expStart,
27,50,21,64,1,9,l,0.9602514999569394,None,9,1,64,2,146.5285554000293,,146.52102789998753,146.5285554000293,147.51202850003028,147.51202850003028,147.5286622000276,148.4795178999775,l,0.9602514999569394,None,P004,001,21,2025-11-05_18h57.55.544,DelayDiscounting_Experiment,,2025.1.1,59.95063663283657,2025-11-05 18h58.06.376273 +0530,
67,75,119,65,2,9,t,1.5978650000179186,None,9,2,65,5,148.49536980001722,,148.48616480000783,148.49536980001722,149.47874990000855,149.47874990000855,149.4955798999872,151.0793190000113,t,1.5978650000179186,None,P004,001,21,2025-11-05_18h57.55.544,DelayDiscounting_Experiment,,2025.1.1,59.95063663283657,2025-11-05 18h58.06.376273 +0530,
11,30,7,66,3,9,l,1.12547089997679,None,9,3,66,0,151.0950046000071,,151.0902258999995,151.0950046000071,152.07834790000925,152.07834790000925,152.0954405000084,153.2128565000021,l,1.12547089997679,None,P004,001,21,2025-11-05_18h57.55.544,DelayDiscounting_Experiment,,2025.1.1,59.95063663283657,2025-11-05 18h58.06.376273 +0530,
40,55,62,67,4,9,t,3.237790799990762,None,9,4,67,3,153.22888230002718,,153.22005770000396,153.22888230002718,154.22844819998136,154.22844819998136,154.22844819998136,157.47956519998843,t,3.237790799990762,None,P004,001,21,2025-11-05_18h57.55.544,DelayDiscounting_Experiment,,2025.1.1,59.95063663283657,2025-11-05 18h58.06.376273 +0530,
15,35,13,68,5,9,l,1.3174959000316449,None,9,5,68,1,157.4954256999772,,157.48738900001626,157.4954256999772,158.49521389999427,158.49521389999427,158.49521389999427,159.8292981000268,l,1.3174959000316449,None,P004,001,21,2025-11-05_18h57.55.544,DelayDiscounting_Experiment,,2025.1.1,59.95063663283657,2025-11-05 18h58.06.376273 +0530,
78,80,162,69,6,9,t,0.8657289000111632,None,9,6,69,6,159.84526189998724,,159.83581780001987,159.84526189998724,160.8286196999834,160.8286196999834,160.84519560000626,161.69575010001427,t,0.8657289000111632,None,P004,001,21,2025-11-05_18h57.55.544,DelayDiscounting_Experiment,,2025.1.1,59.95063663283657,2025-11-05 18h58.06.376273 +0530,
49,60,89,70,0,10,t,1.4658000000054017,None,10,0,70,4,161.7117138999747,,161.70405340002617,161.7117138999747,162.69503290002467,162.69503290002467,162.71189340000274,164.16229920001933,t,1.4658000000054017,None,P004,001,21,2025-11-05_18h57.55.544,DelayDiscounting_Experiment,,2025.1.1,59.95063663283657,2025-11-05 18h58.06.376273 +0530,
27,50,21,71,1,10,l,2.5677108999807388,None,10,1,71,2,164.17832110001473,,164.16943639999954,164.17832110001473,165.16151850001188,165.16151850001188,165.17845320003107,167.74585220002336,l,2.5677108999807388,None,P004,001,21,2025-11-05_18h57.55.544,DelayDiscounting_Experiment,,2025.1.1,59.95063663283657,2025-11-05 18h58.06.376273 +0530,
67,75,119,72,2,10,t,2.1387308999546804,None,10,2,72,5,167.76172750000842,,167.7531663000118,167.76172750000842,168.76115009997739,168.76115009997739,168.76115009997739,170.9118899999885,t,2.1387308999546804,None,P004,001,21,2025-11-05_18h57.55.544,DelayDiscounting_Experiment,,2025.1.1,59.95063663283657,2025-11-05 18h58.06.376273 +0530,
78,80,162,73,3,10,t,1.1945085999905132,None,10,3,73,6,170.92784979997668,,170.91813439998077,170.92784979997668,171.91115010000067,171.91115010000067,171.92776890000096,173.11190369998803,t,1.1945085999905132,None,P004,001,21,2025-11-05_18h57.55.544,DelayDiscounting_Experiment,,2025.1.1,59.95063663283657,2025-11-05 18h58.06.376273 +0530,
11,30,7,74,4,10,l,1.317424500011839,None,10,4,74,0,173.12750850000884,,173.11885780002922,173.12750850000884,174.11103650002042,174.11103650002042,174.12773150001885,175.44502699997975,l,1.317424500011839,None,P004,001,21,2025-11-05_18h57.55.544,DelayDiscounting_Experiment,,2025.1.1,59.95063663283657,2025-11-05 18h58.06.376273 +0530,
