reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,Age,date,expName,expVersion,psychopyVersion,frameRate,expStart,
78,80,162,10,3,1,l,1.56026469997596,None,1,3,10,6,58.99890389997745,,58.986110500001814,58.99890389997745,59.98205950000556,59.98205950000556,59.998712399974465,61.54941480001435,l,1.56026469997596,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
49,60,89,11,4,1,l,1.555580500047654,None,1,4,11,4,61.56563159998041,,61.55642209999496,61.56563159998041,62.54921009996906,62.54921009996906,62.565957799961325,64.11571569996886,l,1.555580500047654,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
15,35,13,12,5,1,t,1.972556299995631,None,1,5,12,1,64.13199039996834,,64.11895989999175,64.13199039996834,65.11574219999602,65.11574219999602,65.13227219996043,67.09978849999607,t,1.972556299995631,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
27,50,21,13,6,1,t,8.75058779999381,None,1,6,13,2,67.11553969996748,,67.10692839999683,67.11553969996748,68.09903649997432,68.09903649997432,68.11599069996737,76.86613879998913,t,8.75058779999381,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
67,75,119,14,0,2,l,5.030554099997971,None,2,0,14,5,76.88221369998064,,76.873081800004,76.88221369998064,77.86569409997901,77.86569409997901,77.88194629998179,82.89865990000544,l,5.030554099997971,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
11,30,7,15,1,2,t,2.348433000035584,None,2,1,15,0,82.91488529997878,,82.90575809997972,82.91488529997878,83.88529479998397,83.88529479998397,83.91527120000683,86.24922779999906,t,2.348433000035584,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
40,55,62,16,2,2,l,2.6778743999893777,None,2,2,16,3,86.26509840000654,,86.25698529998772,86.26509840000654,87.26477979996707,87.26477979996707,87.26477979996707,89.94918820000021,l,2.6778743999893777,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
27,50,21,17,3,2,t,1.7844761000014842,None,2,3,17,2,89.96518880000804,,89.95707249996485,89.96518880000804,90.96503039996605,90.96503039996605,90.96503039996605,92.76595329999691,t,1.7844761000014842,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
15,35,13,18,4,2,t,2.3207305999821983,None,2,4,18,1,92.78140149998944,,92.77422540000407,92.78140149998944,93.78141469997354,93.78141469997354,93.78141469997354,96.11535410000943,t,2.3207305999821983,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
49,60,89,19,5,2,t,2.9753054000320844,None,2,5,19,4,96.13122969999677,,96.12290570000187,96.13122969999677,97.13120309996884,97.13120309996884,97.13120309996884,100.11496490001446,t,2.9753054000320844,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
78,80,162,20,6,2,t,2.781982999993488,None,2,6,20,6,100.13110120000783,,100.11873619997641,100.13110120000783,101.11495969997486,101.11495969997486,101.13154299999587,103.89844339998672,t,2.781982999993488,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
15,35,13,21,0,3,t,1.6461421999847516,None,3,0,21,1,103.9148158999742,,103.90571670001373,103.9148158999742,104.89807479997398,104.89807479997398,104.91466080001555,106.54882610001368,t,1.6461421999847516,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
78,80,162,22,1,3,l,5.083601699967403,None,3,1,22,6,106.56479059997946,,106.55565210001078,106.56479059997946,107.54767850000644,107.54767850000644,107.5645974999643,112.64858659997117,l,5.083601699967403,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
67,75,119,23,2,3,l,8.232340199989267,None,3,2,23,5,112.66460759995971,,112.6561834999593,112.66460759995971,113.64786799997091,113.64786799997091,113.66450039995834,121.88171619997593,l,8.232340199989267,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
49,60,89,24,3,3,t,1.4855798999778926,None,3,3,24,4,121.89746070001274,,121.88896690000547,121.89746070001274,122.88094999996247,122.88094999996247,122.8974823000026,124.3817180999904,t,1.4855798999778926,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
11,30,7,25,4,3,t,1.677230800036341,None,3,4,25,0,124.39726920000976,,124.38911669998197,124.39726920000976,125.380888100015,125.380888100015,125.39734269998735,127.06518739997409,t,1.677230800036341,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
40,55,62,26,5,3,t,4.0563164000050165,None,3,5,26,3,127.08055109996349,,127.07197859999724,127.08055109996349,128.0807349999668,128.0807349999668,128.0807349999668,132.1475805999944,t,4.0563164000050165,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
27,50,21,27,6,3,t,3.4402793999761343,None,3,6,27,2,132.16364589997102,,132.15414120000787,132.16364589997102,133.1467249999987,133.1467249999987,133.1636642999947,136.59736760001397,t,3.4402793999761343,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
40,55,62,28,0,4,t,8.396465400001034,None,4,0,28,3,136.61326010001358,,136.60168029996566,136.61326010001358,137.59690679999767,137.59690679999767,137.6136607999797,145.99753649998456,t,8.396465400001034,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
11,30,7,29,1,4,t,2.0146974999806844,None,4,1,29,0,146.0135758999968,,146.00547340000048,146.0135758999968,146.99672559997998,146.99672559997998,147.0133595999796,149.01396839995869,t,2.0146974999806844,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
27,50,21,30,2,4,t,1.992794000019785,None,4,2,30,2,149.03005140001187,,149.02110750001157,149.03005140001187,150.01347259996692,150.01347259996692,150.02997639996465,152.0141210000147,t,1.992794000019785,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
67,75,119,31,3,4,l,2.1902753000031225,None,4,3,31,5,152.03011669998523,,152.0214352000039,152.03011669998523,153.01350589998765,153.01350589998765,153.03003199998057,155.21412389999023,l,2.1902753000031225,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
49,60,89,32,4,4,t,3.1505951000144705,None,4,4,32,4,155.23007069999585,,155.22136480000336,155.23007069999585,156.21349260001443,156.21349260001443,156.22978069999954,159.380242299987,t,3.1505951000144705,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
15,35,13,33,5,4,t,1.9641712000011466,None,4,5,33,1,159.39610539999558,,159.38826689997222,159.39610539999558,160.37985019996995,160.37985019996995,160.396362999978,162.34709519997705,t,1.9641712000011466,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
78,80,162,34,6,4,l,2.600578300014604,None,4,6,34,6,162.3628936999594,,162.35388159996364,162.3628936999594,163.34638309996808,163.34638309996808,163.36301669996465,165.96316689997911,l,2.600578300014604,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
11,30,7,35,0,5,t,1.950016000017058,None,5,0,35,0,165.97926870000083,,165.97031299996888,165.97926870000083,166.96269049996044,166.96269049996044,166.97926300001564,168.93011509999633,t,1.950016000017058,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
78,80,162,36,1,5,l,2.418534600001294,None,5,1,36,6,168.94585459999507,,168.93827819998842,168.94585459999507,169.9292443000013,169.9292443000013,169.9457685999805,172.36279419995844,l,2.418534600001294,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
15,35,13,37,2,5,t,4.381049399962649,None,5,2,37,1,172.37899100000504,,172.36796669999603,172.37899100000504,173.36265299998922,173.36265299998922,173.37931019999087,177.74647419998655,t,4.381049399962649,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
67,75,119,38,3,5,l,3.4013539999723434,None,5,3,38,5,177.76284719997784,,177.75290229998063,177.76284719997784,178.74601709999843,178.74601709999843,178.76267149997875,182.16360189998522,l,3.4013539999723434,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
40,55,62,39,4,5,t,2.004634500015527,None,5,4,39,3,182.17928300000494,,182.1724674999714,182.17928300000494,183.1792748000007,183.1792748000007,183.1792748000007,185.19624949997524,t,2.004634500015527,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
27,50,21,40,5,5,t,0.9841574000311084,None,5,5,40,2,185.21256339998217,,185.20360529999016,185.21256339998217,186.19585700001335,186.19585700001335,186.21233209996717,187.19646619999548,t,0.9841574000311084,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
49,60,89,41,6,5,l,4.600177599990275,None,5,6,41,4,187.2124998999643,,187.20412070001476,187.2124998999643,188.19580669997958,188.19580669997958,188.21248629997717,192.8130211000098,l,4.600177599990275,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
15,35,13,42,0,6,t,4.726322300033644,None,6,0,42,1,192.82905219995882,,192.81933199998457,192.82905219995882,193.81231299997307,193.81231299997307,193.82899179996457,198.54589100001613,t,4.726322300033644,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
27,50,21,43,1,6,l,4.34187640005257,None,6,1,43,2,198.56216560001485,,198.5545865999884,198.56216560001485,199.545556499972,199.545556499972,199.56199899996864,203.89537350001046,l,4.34187640005257,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
78,80,162,44,2,6,l,1.7821062000002712,None,6,2,44,6,203.91164609999396,,203.90083790000062,203.91164609999396,204.89482579997275,204.89482579997275,204.91155219997745,206.67846409999765,l,1.7821062000002712,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
67,75,119,45,3,6,l,5.810500099963974,None,6,3,45,5,206.69513870001538,,206.68168300000252,206.69513870001538,207.6781868999824,207.6781868999824,207.69466649997048,213.4959181000013,l,5.810500099963974,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
11,30,7,46,4,6,t,0.9503253999864683,None,6,4,46,0,213.51170829997864,,213.50351760000922,213.51170829997864,214.5115937999799,214.5115937999799,214.5115937999799,215.47923609998543,t,0.9503253999864683,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
49,60,89,47,5,6,l,2.151158699998632,None,6,5,47,4,215.49497920001158,,215.48779679997824,215.49497920001158,216.47851109999465,216.47851109999465,216.49478339997586,218.64569739997387,l,2.151158699998632,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
40,55,62,48,6,6,t,4.541853700007778,None,6,6,48,3,218.66165289998753,,218.65281449997565,218.66165289998753,219.64490939996904,219.64490939996904,219.66163809999125,224.19537759997183,t,4.541853700007778,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
78,80,162,49,0,7,l,1.4941052000503987,None,7,0,49,6,224.21147839998594,,224.20346900000004,224.21147839998594,225.19478409999283,225.19478409999283,225.21136209997348,226.69527009996818,l,1.4941052000503987,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
11,30,7,50,1,7,t,3.6655300999991596,None,7,1,50,0,226.71155569999246,,226.7023417999735,226.71155569999246,227.69474519998766,227.69474519998766,227.71125379996374,231.3615537000005,t,3.6655300999991596,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
27,50,21,51,2,7,t,1.5520006999722682,None,7,2,51,2,231.37749429995893,,231.3682381999679,231.37749429995893,232.3613842999912,232.3613842999912,232.3778134000022,233.92876989999786,t,1.5520006999722682,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
15,35,13,52,3,7,t,1.3207957000122406,None,7,3,52,1,233.9445037000114,,233.9364096999634,233.9445037000114,234.9443391999812,234.9443391999812,234.9443391999812,236.27845119999256,t,1.3207957000122406,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
67,75,119,53,4,7,l,0.8112114000250585,None,7,4,53,5,236.29428139998345,,236.28591450001113,236.29428139998345,237.29391820001183,237.29391820001183,237.29391820001183,238.11111170001095,l,0.8112114000250585,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
40,55,62,54,5,7,l,1.7103321999893524,None,7,5,54,3,238.12724800000433,,238.11477449996164,238.12724800000433,239.11048809997737,239.11048809997737,239.1273892999743,240.82776000001468,l,1.7103321999893524,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
49,60,89,55,6,7,t,5.113478199986275,None,7,6,55,4,240.84373670001514,,240.8358494999702,240.84373670001514,241.82722430001013,241.82722430001013,241.84391799999867,246.9439537000144,t,5.113478199986275,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
27,50,21,56,0,8,t,1.9224552999949083,None,8,0,56,2,246.96033530001296,,246.94866930000717,246.96033530001296,247.94356489996426,247.94356489996426,247.96027899999171,249.87776299996767,t,1.9224552999949083,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
15,35,13,57,1,8,t,2.85078809998231,None,8,1,57,1,249.89369619998615,,249.8847746999818,249.89369619998615,250.89348939998308,250.89348939998308,250.89348939998308,253.76082049997058,t,2.85078809998231,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
49,60,89,58,2,8,l,1.0968563000205904,None,8,2,58,4,253.7769866999588,,253.76665329997195,253.7769866999588,254.7602778999717,254.7602778999717,254.77679530001478,255.86036029999377,l,1.0968563000205904,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
40,55,62,59,3,8,t,2.6508390000090003,None,8,3,59,3,255.8766203999985,,255.86373489996186,255.8766203999985,256.8601899999776,256.8601899999776,256.876770199975,259.5273475999711,t,2.6508390000090003,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
67,75,119,60,4,8,l,1.7729549999930896,None,8,4,60,5,259.54327179997927,,259.5324904000154,259.54327179997927,260.527002799965,260.527002799965,260.5432395999669,262.31071389996214,l,1.7729549999930896,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
78,80,162,61,5,8,l,1.4619333000155166,None,8,5,61,6,262.32664909999585,,262.31624229997396,262.32664909999585,263.31000009999843,263.31000009999843,263.3266042000032,264.77735469996696,l,1.4619333000155166,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
11,30,7,62,6,8,t,2.9405457000248134,None,8,6,62,0,264.79303150001215,,264.7847068000119,264.79303150001215,265.7766438999679,265.7766438999679,265.79318470001454,268.7270012999652,t,2.9405457000248134,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
67,75,119,63,0,9,l,2.0087356999865733,None,9,0,63,5,268.74294409999857,,268.7342432999867,268.74294409999857,269.7265464999946,269.7265464999946,269.74305900000036,271.7437949000159,l,2.0087356999865733,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
78,80,162,64,1,9,l,0.7214214000268839,None,9,1,64,6,271.75976260000607,,271.7501277999836,271.75976260000607,272.7429970999947,272.7429970999947,272.7595360999694,273.47669559996575,l,0.7214214000268839,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
15,35,13,65,2,9,t,1.5615436999942176,None,9,2,65,1,273.4928661999875,,273.48140029999195,273.4928661999875,274.4763576000114,274.4763576000114,274.4929706999683,276.04355309996754,t,1.5615436999942176,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
40,55,62,66,3,9,l,0.8427789999986999,None,9,3,66,3,276.0595784999896,,276.0510166999884,276.0595784999896,277.0428647999652,277.0428647999652,277.05954859999474,277.893484900007,l,0.8427789999986999,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
11,30,7,67,4,9,t,1.31183580000652,None,9,4,67,0,277.90969609998865,,277.9004319999949,277.90969609998865,278.89320329995826,278.89320329995826,278.9098017999786,280.2101777999778,t,1.31183580000652,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
27,50,21,68,5,9,l,0.7749202999984846,None,9,5,68,2,280.22622079995926,,280.2136129999999,280.22622079995926,281.209944000002,281.209944000002,281.2265994999907,281.99320239998633,l,0.7749202999984846,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
49,60,89,69,6,9,l,1.3895877999602817,None,9,6,69,4,282.0093829999678,,282.000636999961,282.0093829999678,282.9929030999774,282.9929030999774,283.009688799968,284.39394919999177,l,1.3895877999602817,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
11,30,7,70,0,10,t,0.7405623000231571,None,10,0,70,0,284.40938929998083,,284.4018438999774,284.40938929998083,285.39306899998337,285.39306899998337,285.4097849999671,286.1436537000118,t,0.7405623000231571,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
15,35,13,71,1,10,t,1.7373944999999367,None,10,1,71,1,286.1599096999853,,286.1517243999988,286.1599096999853,287.14314559998456,287.14314559998456,287.1596297000069,288.89354849996744,t,1.7373944999999367,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
49,60,89,72,2,10,l,1.9603627999895252,None,10,2,72,4,288.9095743999933,,288.90085979999276,288.9095743999933,289.89286259998335,289.89286259998335,289.9096980000031,291.860247500008,l,1.9603627999895252,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
40,55,62,73,3,10,l,2.069591000035871,None,10,3,73,3,291.87628779996885,,291.8681973000057,291.87628779996885,292.87602179998066,292.87602179998066,292.87602179998066,294.9597675999976,l,2.069591000035871,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
67,75,119,74,4,10,l,1.1337964999838732,None,10,4,74,5,294.9758975000004,,294.9655745999771,294.9758975000004,295.9592168999952,295.9592168999952,295.9756954999757,297.10993529995903,l,1.1337964999838732,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
78,80,162,75,5,10,l,1.6212548000039533,None,10,5,75,6,297.1257583000115,,297.11712660000194,297.1257583000115,298.1254928999697,298.1254928999697,298.1254928999697,299.75960509997094,l,1.6212548000039533,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
27,50,21,76,6,10,l,1.8897864000173286,None,10,6,76,2,299.77581530000316,,299.7656702999957,299.77581530000316,300.758788999985,300.758788999985,300.7755404000054,302.6602431999636,l,1.8897864000173286,None,341347,001,20,2025-11-05_18h40.26.118,DelayDiscounting_Experiment,,2025.1.1,59.975122325325174,2025-11-05 18h40.33.403985 +0530,
