7.7843 	INFO 	Loaded monitor calibration from ['2025_08_11 15:22']
8.1343 	INFO 	Using renderer 'Intel(R) Iris(R) Xe Graphics' for graphics
8.1343 	INFO 	OpenGL version supported by driver is 4..
8.2808 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000026A681AAB90>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000026A681AAB30>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000026A68274430>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(320.0), np.float64(180.0)], screen=0, size=array([1280,  720]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.2809 	EXP 	window1: backgroundImage = ''
8.2809 	EXP 	window1: backgroundFit = 'none'
8.7280 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.7281 	EXP 	window1: recordFrameIntervals = False
8.9113 	EXP 	window1: recordFrameIntervals = True
9.0949 	EXP 	Screen (0) actual frame rate measured at 59.73Hz
9.0950 	EXP 	window1: recordFrameIntervals = False
9.2966 	INFO 	keyboard.Keyboard is using ptb backend.
9.2966 	EXP 	VisualSearch: status = STARTED
9.3017 	EXP 	Created Fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
