10.0519 	INFO 	Loaded monitor calibration from ['2025_08_11 15:22']
10.0605 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
10.4937 	INFO 	Using renderer 'Intel(R) Iris(R) Xe Graphics' for graphics
10.4937 	INFO 	OpenGL version supported by driver is 4..
10.5454 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001575DC59900>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001575DC598A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001575DD07250>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.5454 	EXP 	window1: backgroundImage = ''
10.5455 	EXP 	window1: backgroundFit = 'none'
10.9396 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.9397 	EXP 	window1: recordFrameIntervals = False
11.0710 	EXP 	window1: recordFrameIntervals = True
11.2543 	EXP 	Screen (0) actual frame rate measured at 60.05Hz
11.2543 	EXP 	window1: recordFrameIntervals = False
11.4904 	INFO 	keyboard.Keyboard is using ptb backend.
11.4906 	EXP 	WordPriming_Experiment: status = STARTED
11.5103 	EXP 	Created StudyText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='StudyText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.6119 	EXP 	Created Studyslider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Noto Sans', granularity=0.0, labelColor=None, labelHeight=np.float64(0.05), labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='Studyslider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
11.6126 	EXP 	Created TestText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='TestText', opacity=1, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.6745 	EXP 	Created submit_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='submit_text', opacity=1, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to Submit', units='height', win=Window(...), wrapWidth=1)
0.0017 	EXP 	Studyslider: autoLog = True
0.0017 	EXP 	Studyslider: styleTweaks = []
0.0017 	EXP 	Studyslider: styleTweaks = []
0.0017 	EXP 	Studyslider: styleTweaks = []
0.0017 	EXP 	Studyslider: styleTweaks = []
0.0017 	EXP 	Studyslider: contrast = 1.0
0.0017 	EXP 	Studyslider: markerPos = None
0.0017 	EXP 	Studyslider: autoLog = True
0.0017 	EXP 	textbox: autoLog = True
0.0053 	EXP 	Imported C:/Users/Darsh Modi/OneDrive/Documents/AU/PSY310/WordPriming/ConditionsFile_R1.csv as conditions, 15 conditions, 1 params
0.0055 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'Study_word': 'Poster', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0164 	EXP 	StudyText: height = np.float64(0.05)
0.0164 	EXP 	StudyText: height = np.float64(0.05)
0.0164 	EXP 	StudyText: height = np.float64(0.05)
0.0164 	EXP 	StudyText: text = 'Poster'
0.0164 	EXP 	Studyslider: markerPos = None
0.0164 	EXP 	Studyslider: markerPos = None
0.0164 	EXP 	StudyText: autoDraw = True
0.0164 	EXP 	Studyslider: autoDraw = True
1.3487 	DATA 	Mouse: Left button down, pos=(525,216)
1.3630 	EXP 	Studyslider: markerPos = np.float64(1.3888888888888888)
1.3793 	EXP 	Studyslider: markerPos = np.float64(1.3888888888888888)
1.3962 	EXP 	Studyslider: markerPos = np.float64(1.3888888888888888)
1.4130 	EXP 	Studyslider: markerPos = np.float64(1.3888888888888888)
1.4297 	EXP 	Studyslider: markerPos = np.float64(1.3888888888888888)
1.4461 	EXP 	Studyslider: markerPos = np.float64(1.3888888888888888)
1.4480 	DATA 	Mouse:  Left button up, pos=(525,216)
1.4631 	EXP 	Studyslider: markerPos = np.float64(1.3888888888888888)
1.4646 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'Study_word': 'book', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
1.4793 	EXP 	StudyText: autoDraw = False
1.4793 	EXP 	Studyslider: autoDraw = False
1.4793 	EXP 	StudyText: height = np.float64(0.05)
1.4793 	EXP 	StudyText: height = np.float64(0.05)
1.4793 	EXP 	StudyText: height = np.float64(0.05)
1.4793 	EXP 	StudyText: text = 'book'
1.4793 	EXP 	Studyslider: markerPos = None
1.4793 	EXP 	Studyslider: markerPos = None
1.4793 	EXP 	StudyText: autoDraw = True
1.4793 	EXP 	Studyslider: autoDraw = True
1.7888 	DATA 	Mouse: Left button down, pos=(440,225)
1.8128 	EXP 	Studyslider: markerPos = np.float64(1.0740740740740742)
1.8294 	EXP 	Studyslider: markerPos = np.float64(1.0740740740740742)
1.8461 	EXP 	Studyslider: markerPos = np.float64(1.0740740740740742)
1.8631 	EXP 	Studyslider: markerPos = np.float64(1.0740740740740742)
1.8796 	EXP 	Studyslider: markerPos = np.float64(1.0740740740740742)
1.8811 	DATA 	Mouse:  Left button up, pos=(440,225)
1.8961 	EXP 	Studyslider: markerPos = np.float64(1.0740740740740742)
1.8972 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'Study_word': 'Chart', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
1.9139 	EXP 	StudyText: autoDraw = False
1.9139 	EXP 	Studyslider: autoDraw = False
1.9139 	EXP 	StudyText: height = np.float64(0.05)
1.9139 	EXP 	StudyText: height = np.float64(0.05)
1.9139 	EXP 	StudyText: height = np.float64(0.05)
1.9139 	EXP 	StudyText: text = 'Chart'
1.9139 	EXP 	Studyslider: markerPos = None
1.9139 	EXP 	Studyslider: markerPos = None
1.9139 	EXP 	StudyText: autoDraw = True
1.9139 	EXP 	Studyslider: autoDraw = True
2.2331 	DATA 	Mouse: Left button down, pos=(565,230)
2.2464 	EXP 	Studyslider: markerPos = np.float64(1.537037037037037)
2.2627 	EXP 	Studyslider: markerPos = np.float64(1.537037037037037)
2.2795 	EXP 	Studyslider: markerPos = np.float64(1.537037037037037)
2.2960 	EXP 	Studyslider: markerPos = np.float64(1.537037037037037)
2.3128 	EXP 	Studyslider: markerPos = np.float64(1.537037037037037)
2.3292 	EXP 	Studyslider: markerPos = np.float64(1.537037037037037)
2.3309 	DATA 	Mouse:  Left button up, pos=(565,230)
2.3461 	EXP 	Studyslider: markerPos = np.float64(1.537037037037037)
2.3469 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'Study_word': 'Keys', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
2.3631 	EXP 	StudyText: autoDraw = False
2.3631 	EXP 	Studyslider: autoDraw = False
2.3631 	EXP 	StudyText: height = np.float64(0.05)
2.3631 	EXP 	StudyText: height = np.float64(0.05)
2.3631 	EXP 	StudyText: height = np.float64(0.05)
2.3631 	EXP 	StudyText: text = 'Keys'
2.3631 	EXP 	Studyslider: markerPos = None
2.3631 	EXP 	Studyslider: markerPos = None
