0.7844 	EXP 	StudyText: text = 'Poster'
0.7844 	EXP 	Studyslider: markerPos = None
0.7844 	EXP 	Studyslider: markerPos = None
0.7844 	EXP 	StudyText: autoDraw = True
0.7844 	EXP 	Studyslider: autoDraw = True
0.8523 	DATA 	Mouse: Left button down, pos=(497,221)
0.8681 	EXP 	Studyslider: markerPos = np.float64(1.2851851851851852)
0.8846 	EXP 	Studyslider: markerPos = np.float64(1.2851851851851852)
0.9017 	EXP 	Studyslider: markerPos = np.float64(1.2851851851851852)
0.9180 	EXP 	Studyslider: markerPos = np.float64(1.2851851851851852)
0.9347 	EXP 	Studyslider: markerPos = np.float64(1.2851851851851852)
0.9366 	DATA 	Mouse:  Left button up, pos=(497,221)
0.9515 	EXP 	Studyslider: markerPos = np.float64(1.2851851851851852)
0.9523 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'Study_word': 'T-shirt', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
0.9679 	EXP 	StudyText: autoDraw = False
0.9679 	EXP 	Studyslider: autoDraw = False
0.9679 	EXP 	StudyText: height = np.float64(0.05)
0.9679 	EXP 	StudyText: height = np.float64(0.05)
0.9679 	EXP 	StudyText: height = np.float64(0.05)
0.9679 	EXP 	StudyText: text = 'T-shirt'
0.9679 	EXP 	Studyslider: markerPos = None
0.9679 	EXP 	Studyslider: markerPos = None
0.9679 	EXP 	StudyText: autoDraw = True
0.9679 	EXP 	Studyslider: autoDraw = True
1.0454 	DATA 	Mouse: Left button down, pos=(497,221)
1.0686 	EXP 	Studyslider: markerPos = np.float64(1.2851851851851852)
1.0846 	EXP 	Studyslider: markerPos = np.float64(1.2851851851851852)
1.1014 	EXP 	Studyslider: markerPos = np.float64(1.2851851851851852)
1.1187 	EXP 	Studyslider: markerPos = np.float64(1.2851851851851852)
1.1347 	EXP 	Studyslider: markerPos = np.float64(1.2851851851851852)
1.1359 	DATA 	Mouse:  Left button up, pos=(497,221)
1.1514 	EXP 	Studyslider: markerPos = np.float64(1.2851851851851852)
1.1526 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'Study_word': 'Police', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
1.1682 	EXP 	StudyText: autoDraw = False
1.1682 	EXP 	Studyslider: autoDraw = False
1.1682 	EXP 	StudyText: height = np.float64(0.05)
1.1682 	EXP 	StudyText: height = np.float64(0.05)
1.1682 	EXP 	StudyText: height = np.float64(0.05)
1.1682 	EXP 	StudyText: text = 'Police'
1.1682 	EXP 	Studyslider: markerPos = None
1.1682 	EXP 	Studyslider: markerPos = None
1.1682 	EXP 	StudyText: autoDraw = True
1.1682 	EXP 	Studyslider: autoDraw = True
1.3859 	DATA 	Mouse: Left button down, pos=(598,221)
1.4015 	EXP 	Studyslider: markerPos = np.float64(1.6592592592592592)
1.4184 	EXP 	Studyslider: markerPos = np.float64(1.6592592592592592)
1.4346 	EXP 	Studyslider: markerPos = np.float64(1.6592592592592592)
1.4514 	EXP 	Studyslider: markerPos = np.float64(1.6592592592592592)
1.4681 	EXP 	Studyslider: markerPos = np.float64(1.6592592592592592)
1.4694 	DATA 	Mouse:  Left button up, pos=(598,221)
1.4845 	EXP 	Studyslider: markerPos = np.float64(1.6592592592592592)
1.4854 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'Study_word': 'mouse', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
1.5014 	EXP 	StudyText: autoDraw = False
1.5014 	EXP 	Studyslider: autoDraw = False
1.5014 	EXP 	StudyText: height = np.float64(0.05)
1.5014 	EXP 	StudyText: height = np.float64(0.05)
1.5014 	EXP 	StudyText: height = np.float64(0.05)
1.5014 	EXP 	StudyText: text = 'mouse'
1.5014 	EXP 	Studyslider: markerPos = None
1.5014 	EXP 	Studyslider: markerPos = None
1.5014 	EXP 	StudyText: autoDraw = True
1.5014 	EXP 	Studyslider: autoDraw = True
1.7536 	DATA 	Mouse: Left button down, pos=(464,225)
1.7686 	EXP 	Studyslider: markerPos = np.float64(1.162962962962963)
1.7845 	EXP 	Studyslider: markerPos = np.float64(1.162962962962963)
1.8014 	EXP 	Studyslider: markerPos = np.float64(1.162962962962963)
1.8180 	EXP 	Studyslider: markerPos = np.float64(1.162962962962963)
1.8347 	EXP 	Studyslider: markerPos = np.float64(1.162962962962963)
1.8362 	DATA 	Mouse:  Left button up, pos=(464,225)
1.8513 	EXP 	Studyslider: markerPos = np.float64(1.162962962962963)
1.8520 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'Study_word': 'Cruise', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
1.8680 	EXP 	StudyText: autoDraw = False
1.8680 	EXP 	Studyslider: autoDraw = False
1.8680 	EXP 	StudyText: height = np.float64(0.05)
1.8680 	EXP 	StudyText: height = np.float64(0.05)
1.8680 	EXP 	StudyText: height = np.float64(0.05)
1.8680 	EXP 	StudyText: text = 'Cruise'
1.8680 	EXP 	Studyslider: markerPos = None
1.8680 	EXP 	Studyslider: markerPos = None
1.8680 	EXP 	StudyText: autoDraw = True
1.8680 	EXP 	Studyslider: autoDraw = True
2.1758 	DATA 	Mouse: Left button down, pos=(629,202)
2.2012 	EXP 	Studyslider: markerPos = np.float64(1.7740740740740741)
2.2178 	EXP 	Studyslider: markerPos = np.float64(1.7740740740740741)
2.2345 	EXP 	Studyslider: markerPos = np.float64(1.7740740740740741)
2.2513 	EXP 	Studyslider: markerPos = np.float64(1.7740740740740741)
2.2525 	DATA 	Mouse:  Left button up, pos=(629,202)
2.2682 	EXP 	Studyslider: markerPos = np.float64(1.7740740740740741)
2.2692 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'Study_word': 'Laptop', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
2.2845 	EXP 	StudyText: autoDraw = False
2.2845 	EXP 	Studyslider: autoDraw = False
2.2845 	EXP 	StudyText: height = np.float64(0.05)
2.2845 	EXP 	StudyText: height = np.float64(0.05)
2.2845 	EXP 	StudyText: height = np.float64(0.05)
2.2845 	EXP 	StudyText: text = 'Laptop'
2.2845 	EXP 	Studyslider: markerPos = None
2.2845 	EXP 	Studyslider: markerPos = None
2.2845 	EXP 	StudyText: autoDraw = True
2.2845 	EXP 	Studyslider: autoDraw = True
2.5543 	DATA 	Mouse: Left button down, pos=(492,225)
2.5680 	EXP 	Studyslider: markerPos = np.float64(1.2666666666666666)
2.5850 	EXP 	Studyslider: markerPos = np.float64(1.2666666666666666)
2.6014 	EXP 	Studyslider: markerPos = np.float64(1.2666666666666666)
2.6180 	EXP 	Studyslider: markerPos = np.float64(1.2666666666666666)
2.6347 	EXP 	Studyslider: markerPos = np.float64(1.2666666666666666)
2.6365 	DATA 	Mouse:  Left button up, pos=(492,225)
2.6513 	EXP 	Studyslider: markerPos = np.float64(1.2666666666666666)
2.6527 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'Study_word': 'Chart', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
2.6681 	EXP 	StudyText: autoDraw = False
2.6681 	EXP 	Studyslider: autoDraw = False
2.6681 	EXP 	StudyText: height = np.float64(0.05)
2.6681 	EXP 	StudyText: height = np.float64(0.05)
2.6681 	EXP 	StudyText: height = np.float64(0.05)
2.6681 	EXP 	StudyText: text = 'Chart'
2.6681 	EXP 	Studyslider: markerPos = None
2.6681 	EXP 	Studyslider: markerPos = None
2.6681 	EXP 	StudyText: autoDraw = True
2.6681 	EXP 	Studyslider: autoDraw = True
3.0071 	DATA 	Mouse: Left button down, pos=(420,226)
3.0353 	EXP 	Studyslider: markerPos = np.float64(1.0)
3.0513 	EXP 	Studyslider: markerPos = np.float64(1.0)
