Pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Routine_1.started,Fixation.started,Fixation.stopped,Line1.started,Line2.started,Line3.started,Line4.started,Probe.started,key_resp.started,Routine_1.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Routine_2.started,Fixation2.started,line1.started,line2.started,line3.started,line4.started,Fixation2.stopped,probe2.started,key_resp_2.started,Routine_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,Age,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,46,2,11,c,1,0.18459570000413805,None,,,,,11,2,46,2,,,,,108.02443740004674,,108.00732660002541,108.02443740004674,109.02261079999153,109.00778069999069,109.00778069999069,109.00778069999069,109.00778069999069,110.00589210004546,110.00589210004546,110.20691579999402,c,1,0.18459570000413805,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
-150,z,47,3,11,z,1,0.2875309999799356,None,,,,,11,3,47,3,,,,,110.22472210007254,,110.20765930006746,110.22472210007254,111.2223621000303,111.20778509997763,111.20778509997763,111.20778509997763,111.20778509997763,112.22245980007574,112.22245980007574,112.52313950005919,z,1,0.2875309999799356,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
-50,x,48,0,12,x,1,0.3785957000218332,None,,,,,12,0,48,0,,,,,112.54086100007407,,112.52426380000543,112.54086100007407,113.5389034000691,113.52440480003133,113.52440480003133,113.52440480003133,113.52440480003133,114.53885870007798,114.53885870007798,114.92323469999246,x,1,0.3785957000218332,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
150,v,49,1,12,v,1,0.20876479998696595,None,,,,,12,1,49,1,,,,,114.94094540004153,,114.92388999997638,114.94094540004153,115.93917610007338,115.92421109997667,115.92421109997667,115.92421109997667,115.92421109997667,116.92206939996686,116.92206939996686,117.1399994000094,v,1,0.20876479998696595,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
50,c,50,2,12,c,1,0.520282999961637,None,,,,,12,2,50,2,,,,,117.15752670005895,,117.14061730005778,117.15752670005895,118.15586589998566,118.14090930006932,118.14090930006932,118.14090930006932,118.14090930006932,119.15566370007582,119.15566370007582,119.68987820006441,c,1,0.520282999961637,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
-150,z,51,3,12,z,1,0.23905329999979585,None,,,,,12,3,51,3,,,,,119.70774650003295,,119.69071070000064,119.70774650003295,120.70570569997653,120.69101980002597,120.69101980002597,120.69101980002597,120.69101980002597,121.70571760006715,121.70571760006715,121.95639319997281,z,1,0.23905329999979585,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
-50,x,52,0,13,x,1,0.4808463000226766,None,,,,,13,0,52,0,,,,,121.97394559998065,,121.95713070000056,121.97394559998065,122.97228820004966,122.95729779999238,122.95729779999238,122.95729779999238,122.95729779999238,123.95533290004823,123.95533290004823,124.43951080006082,x,1,0.4808463000226766,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
150,v,53,1,13,v,1,0.22152160003315657,None,,,,,13,1,53,1,,,,,124.45742210000753,,124.4401393000735,124.45742210000753,125.45546279998962,125.44080540002324,125.44080540002324,125.44080540002324,125.44080540002324,126.45552489999682,126.45552489999682,126.68948180007283,v,1,0.22152160003315657,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
50,c,54,2,13,c,1,0.5319777000695467,None,,,,,13,2,54,2,,,,,126.70722300000489,,126.69025210000109,126.70722300000489,127.70545650005806,127.69061829999555,127.69061829999555,127.69061829999555,127.69061829999555,128.7053254999919,128.7053254999919,129.23942400002852,c,1,0.5319777000695467,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
-150,z,55,3,13,z,1,0.4750588999595493,None,,,,,13,3,55,3,,,,,129.25726980005857,,129.2400101000676,129.25726980005857,130.2553075000178,130.24061249999795,130.24061249999795,130.24061249999795,130.24061249999795,131.23895759996958,131.23895759996958,131.7220741000492,z,1,0.4750588999595493,None,,,,,,,,,,,,,,,P005,001,,2025-10-03_21h45.06.202,MotorSequence,,2025.1.1,59.963650037788035,2025-10-03 21h45.13.769235 +0530,
