Pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Routine_1.started,Fixation.started,Fixation.stopped,Line1.started,Line2.started,Line3.started,Line4.started,Probe.started,key_resp.started,Routine_1.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Routine_2.started,Fixation2.started,line1.started,line2.started,line3.started,line4.started,Fixation2.stopped,probe2.started,key_resp_2.started,Routine_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,Age,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-150,z,31,3,7,z,1,0.24107310001272708,None,,,,,7,3,31,3,,,,,70.06249809998553,,70.04570840008091,70.06249809998553,71.06027330004144,71.04544150002766,71.04544150002766,71.04544150002766,71.04544150002766,72.06068330002017,72.06068330002017,72.31160650006495,z,1,0.24107310001272708,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,32,0,8,x,1,0.08440540009178221,None,,,,,8,0,32,0,,,,,72.32898310001474,,72.31243679998443,72.32898310001474,73.3274636999704,73.31200590007938,73.31200590007938,73.31200590007938,73.31200590007938,74.3267566000577,74.3267566000577,74.42791840003338,x,1,0.08440540009178221,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,33,1,8,v,1,0.42918550001922995,None,,,,,8,1,33,1,,,,,74.44535950000864,,74.42849640001077,74.44535950000864,75.44375149998814,75.42842870007735,75.42842870007735,75.42842870007735,75.42842870007735,76.44335950003006,76.44335950003006,76.87746970006265,v,1,0.42918550001922995,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,34,2,8,c,1,0.23323120002169162,None,,,,,8,2,34,2,,,,,76.89530089998152,,76.87801990006119,76.89530089998152,77.89325610001106,77.87852280004881,77.87852280004881,77.87852280004881,77.87852280004881,78.87721790000796,78.87721790000796,79.12792330002412,c,1,0.23323120002169162,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,35,3,8,z,1,0.4115486000664532,None,,,,,8,3,35,3,,,,,79.14493479998782,,79.12854309997056,79.14493479998782,80.14345820003655,80.12924350006506,80.12924350006506,80.12924350006506,80.12924350006506,81.14328389998991,81.14328389998991,81.56063600000925,z,1,0.4115486000664532,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,36,0,9,x,1,0.08405970002058893,None,,,,,9,0,36,0,,,,,81.57866310002282,,81.5611937000649,81.57866310002282,82.57660150004085,82.56202780001331,82.56202780001331,82.56202780001331,82.56202780001331,83.559849100071,83.559849100071,83.66120219998993,x,1,0.08405970002058893,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,37,1,9,v,1,0.23989630001597106,None,,,,,9,1,37,1,,,,,83.67845540004782,,83.66179919999558,83.67845540004782,84.6769625999732,84.66164850001223,84.66164850001223,84.66164850001223,84.66164850001223,85.67641020007432,85.67641020007432,85.92714569997042,v,1,0.23989630001597106,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,38,2,9,c,1,0.2959922000300139,None,,,,,9,2,38,2,,,,,85.94480779999867,,85.92768490000162,85.94480779999867,86.94288870005403,86.92856779997237,86.92856779997237,86.92856779997237,86.92856779997237,87.92644349997863,87.92644349997863,88.2274572000606,c,1,0.2959922000300139,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,39,3,9,z,1,0.22094109992031008,None,,,,,9,3,39,3,,,,,88.24514490005095,,88.22804950003047,88.24514490005095,89.24308030004613,89.22877789998893,89.22877789998893,89.22877789998893,89.22877789998893,90.2428607000038,90.2428607000038,90.47720409999602,z,1,0.22094109992031008,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,40,0,10,x,1,0.3481149000581354,None,,,,,10,0,40,0,,,,,90.49505690007936,,90.47778519999702,90.49505690007936,91.49309050000738,91.47797980008181,91.47797980008181,91.47797980008181,91.47797980008181,92.47672010003589,92.47672010003589,92.82698410004377,x,1,0.3481149000581354,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,41,1,10,v,1,0.2876485000597313,None,,,,,10,1,41,1,,,,,92.84481999999844,,92.82755020004697,92.84481999999844,93.842534000054,93.82815289997961,93.82815289997961,93.82815289997961,93.82815289997961,94.82623470004182,94.82623470004182,95.12718040007167,v,1,0.2876485000597313,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,42,2,10,c,1,0.1806408999254927,None,,,,,10,2,42,2,,,,,95.14500899997074,,95.12798680004198,95.14500899997074,96.14273520000279,96.128626300022,96.128626300022,96.128626300022,96.128626300022,97.14328119996935,97.14328119996935,97.3270143000409,c,1,0.1806408999254927,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,43,3,10,z,1,0.12668100011069328,None,,,,,10,3,43,3,,,,,97.34474359999876,,97.32764779997524,97.34474359999876,98.34270979999565,98.32876090006903,98.32876090006903,98.32876090006903,98.32876090006903,99.34325530007482,99.34325530007482,99.47671720001381,z,1,0.12668100011069328,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,44,0,11,x,1,0.2028029999928549,None,,,,,11,0,44,0,,,,,99.49529670004267,,99.47730100003537,99.49529670004267,100.49325880000833,100.47841199999675,100.47841199999675,100.47841199999675,100.47841199999675,101.47593359998427,101.47593359998427,101.69348810007796,x,1,0.2028029999928549,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,45,1,11,v,1,0.15722439996898174,None,,,,,11,1,45,1,,,,,101.71125829999801,,101.69402679998893,101.71125829999801,102.70934190007392,102.6953076000791,102.6953076000791,102.6953076000791,102.6953076000791,103.69260710000526,103.69260710000526,103.86026950005908,v,1,0.15722439996898174,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,46,2,11,c,1,0.2747848000144586,None,,,,,11,2,46,2,,,,,103.87879820005037,,103.86079469998367,103.87879820005037,104.8759440999711,104.86113400000613,104.86113400000613,104.86113400000613,104.86113400000613,105.87593430001289,105.87593430001289,106.16090440005064,c,1,0.2747848000144586,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,47,3,11,z,1,0.07357339991722256,None,,,,,11,3,47,3,,,,,106.1778420000337,,106.16153649997432,106.1778420000337,107.17620019998867,107.16099860006943,107.16099860006943,107.16099860006943,107.16099860006943,108.17577229999006,108.17577229999006,108.25996010005474,z,1,0.07357339991722256,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,48,0,12,x,1,0.1332533999811858,None,,,,,12,0,48,0,,,,,108.27794489997905,,108.26058220001869,108.27794489997905,109.27581180003472,109.26149280008394,109.26149280008394,109.26149280008394,109.26149280008394,110.25913899997249,110.25913899997249,110.39338490006048,x,1,0.1332533999811858,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,49,1,12,v,1,0.21402150008361787,None,,,,,12,1,49,1,,,,,110.41164760000538,,110.39436480007134,110.41164760000538,111.40931240003556,111.39410679996945,111.39410679996945,111.39410679996945,111.39410679996945,112.40919100004248,112.40919100004248,112.62661120004486,v,1,0.21402150008361787,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,50,2,12,c,1,0.24411939992569387,None,,,,,12,2,50,2,,,,,112.64415670000017,,112.62739100004546,112.64415670000017,113.6425533000147,113.62786440004129,113.62786440004129,113.62786440004129,113.62786440004129,114.64286310004536,114.64286310004536,114.89331080007832,c,1,0.24411939992569387,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,51,3,12,z,1,0.0762188999215141,None,,,,,12,3,51,3,,,,,114.91093310003635,,114.89385240001138,114.91093310003635,115.90963770006783,115.89409259997774,115.89409259997774,115.89409259997774,115.89409259997774,116.90900119999424,116.90900119999424,116.9930082000792,z,1,0.0762188999215141,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,52,0,13,x,1,0.2524589999811724,None,,,,,13,0,52,0,,,,,117.01098510005977,,116.99384740006644,117.01098510005977,118.00936190003995,117.99413380003534,117.99413380003534,117.99413380003534,117.99413380003534,118.99260170001071,118.99260170001071,119.2595346000744,x,1,0.2524589999811724,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
150,v,53,1,13,v,1,0.1622096000937745,None,,,,,13,1,53,1,,,,,119.27751729998272,,119.26007960003335,119.27751729998272,120.27559850004036,120.26079800003208,120.26079800003208,120.26079800003208,120.26079800003208,121.25902630004566,121.25902630004566,121.42624910001177,v,1,0.1622096000937745,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
50,c,54,2,13,c,1,0.20122229994740337,None,,,,,13,2,54,2,,,,,121.44397590006702,,121.42681129998527,121.44397590006702,122.44234319997486,122.42732520005666,122.42732520005666,122.42732520005666,122.42732520005666,123.42556310002692,123.42556310002692,123.64272480004001,c,1,0.20122229994740337,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-150,z,55,3,13,z,1,0.13368580001406372,None,,,,,13,3,55,3,,,,,123.66154620004818,,123.64326510007959,123.66154620004818,124.65877820004243,124.6441729000071,124.6441729000071,124.6441729000071,124.6441729000071,125.64210980001371,125.64210980001371,125.79267400002573,z,1,0.13368580001406372,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
-50,x,56,0,14,x,1,0.23031769995577633,None,,,,,14,0,56,0,,,,,125.81062690005638,,125.79327650007326,125.81062690005638,126.80869159998838,126.79318999999668,126.79318999999668,126.79318999999668,126.79318999999668,127.79174860008061,127.79174860008061,128.02634490001947,x,1,0.23031769995577633,None,,,,,,,,,,,,,,,P002,001,21,2025-10-03_11h44.41.630,MotorSequence,,2025.1.1,60.07416757254923,2025-10-03 11h44.51.076826 +0530,
