6.5836 	INFO 	Loaded monitor calibration from ['2025_08_11 15:22']
8.3066 	EXP 	Created Fixation2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([-0.2549,  0.2392,  0.2549]), fillColorSpace='rgb', fillRGB=array([-0.2549,  0.2392,  0.2549]), interpolate=True, lineColor=array([-0.2549,  0.2392,  0.2549]), lineColorSpace='rgb', lineRGB=array([-0.2549,  0.2392,  0.2549]), lineWidth=1.0, name='Fixation2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
8.3077 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
8.3087 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
8.3096 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
8.3106 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
8.3121 	EXP 	Created probe2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
0.0072 	EXP 	Imported ConditionsFile.csv as conditions, 4 conditions, 2 params
0.0079 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'Pos': np.int64(-50), 'corr_resp': 'x', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0121 	EXP 	Fixation: autoDraw = True
1.0052 	EXP 	Line1: autoDraw = True
1.0052 	EXP 	Line2: autoDraw = True
1.0052 	EXP 	Line3: autoDraw = True
1.0052 	EXP 	Line4: autoDraw = True
1.0202 	EXP 	Fixation: autoDraw = False
2.0036 	INFO 	Keyboard events cleared
2.0033 	EXP 	Probe: autoDraw = True
2.3479 	EXP 	Device response: <KeyPress from None: t=2.330390900024213, value=x, duration=None>
2.3486 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'Pos': np.int64(150), 'corr_resp': 'v', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.3505 	DATA 	Keypress: x
2.3549 	EXP 	Fixation: autoDraw = False
2.3549 	EXP 	Line1: autoDraw = False
2.3549 	EXP 	Line2: autoDraw = False
2.3549 	EXP 	Line3: autoDraw = False
2.3549 	EXP 	Line4: autoDraw = False
2.3549 	EXP 	Probe: autoDraw = False
2.3549 	EXP 	Fixation: autoDraw = True
2.4393 	EXP 	Device response: <KeyPress from None: t=2.330390900024213, value=x, duration=0.09586180001497269>
3.3534 	EXP 	Fixation: autoDraw = False
3.3534 	EXP 	Line1: autoDraw = True
3.3534 	EXP 	Line2: autoDraw = True
3.3534 	EXP 	Line3: autoDraw = True
3.3534 	EXP 	Line4: autoDraw = True
4.3534 	INFO 	Keyboard events cleared
4.3532 	EXP 	Probe: autoDraw = True
4.8205 	EXP 	Device response: <KeyPress from None: t=4.816082900040783, value=v, duration=None>
4.8210 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'Pos': np.int64(50), 'corr_resp': 'c', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
4.8234 	DATA 	Keypress: v
4.8383 	EXP 	Fixation: autoDraw = False
4.8383 	EXP 	Line1: autoDraw = False
4.8383 	EXP 	Line2: autoDraw = False
4.8383 	EXP 	Line3: autoDraw = False
4.8383 	EXP 	Line4: autoDraw = False
4.8383 	EXP 	Probe: autoDraw = False
4.8383 	EXP 	Fixation: autoDraw = True
5.0226 	EXP 	Device response: <KeyPress from None: t=4.816082900040783, value=v, duration=0.19838189997244626>
5.8219 	EXP 	Line1: autoDraw = True
5.8219 	EXP 	Line2: autoDraw = True
5.8219 	EXP 	Line3: autoDraw = True
5.8219 	EXP 	Line4: autoDraw = True
5.8365 	EXP 	Fixation: autoDraw = False
6.8204 	INFO 	Keyboard events cleared
6.8202 	EXP 	Probe: autoDraw = True
7.2536 	EXP 	Device response: <KeyPress from None: t=7.248265700065531, value=c, duration=None>
7.2541 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'Pos': np.int64(-150), 'corr_resp': 'z', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
7.2559 	DATA 	Keypress: c
7.2718 	EXP 	Fixation: autoDraw = False
7.2718 	EXP 	Line1: autoDraw = False
7.2718 	EXP 	Line2: autoDraw = False
7.2718 	EXP 	Line3: autoDraw = False
7.2718 	EXP 	Line4: autoDraw = False
7.2718 	EXP 	Probe: autoDraw = False
7.2718 	EXP 	Fixation: autoDraw = True
7.3734 	EXP 	Device response: <KeyPress from None: t=7.248265700065531, value=c, duration=0.1160011999309063>
8.2557 	EXP 	Line1: autoDraw = True
8.2557 	EXP 	Line2: autoDraw = True
8.2557 	EXP 	Line3: autoDraw = True
8.2557 	EXP 	Line4: autoDraw = True
8.2697 	EXP 	Fixation: autoDraw = False
9.2539 	INFO 	Keyboard events cleared
9.2536 	EXP 	Probe: autoDraw = True
9.5035 	EXP 	Device response: <KeyPress from None: t=9.498903800034896, value=z, duration=None>
9.5042 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'Pos': np.int64(-50), 'corr_resp': 'x', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
9.5062 	DATA 	Keypress: z
9.5219 	EXP 	Fixation: autoDraw = False
9.5219 	EXP 	Line1: autoDraw = False
9.5219 	EXP 	Line2: autoDraw = False
9.5219 	EXP 	Line3: autoDraw = False
9.5219 	EXP 	Line4: autoDraw = False
9.5219 	EXP 	Probe: autoDraw = False
9.5219 	EXP 	Fixation: autoDraw = True
9.6558 	EXP 	Device response: <KeyPress from None: t=9.498903800034896, value=z, duration=0.15251120005268604>
10.5053 	EXP 	Line1: autoDraw = True
10.5053 	EXP 	Line2: autoDraw = True
10.5053 	EXP 	Line3: autoDraw = True
10.5053 	EXP 	Line4: autoDraw = True
10.5202 	EXP 	Fixation: autoDraw = False
11.5032 	INFO 	Keyboard events cleared
11.5029 	EXP 	Probe: autoDraw = True
11.9701 	EXP 	Device response: <KeyPress from None: t=11.967786599998362, value=x, duration=None>
11.9707 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'Pos': np.int64(150), 'corr_resp': 'v', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
11.9724 	DATA 	Keypress: x
11.9883 	EXP 	Fixation: autoDraw = False
11.9883 	EXP 	Line1: autoDraw = False
11.9883 	EXP 	Line2: autoDraw = False
11.9883 	EXP 	Line3: autoDraw = False
11.9883 	EXP 	Line4: autoDraw = False
11.9883 	EXP 	Probe: autoDraw = False
11.9883 	EXP 	Fixation: autoDraw = True
12.0886 	EXP 	Device response: <KeyPress from None: t=11.967786599998362, value=x, duration=0.10484639997594059>
12.9723 	EXP 	Line1: autoDraw = True
12.9723 	EXP 	Line2: autoDraw = True
12.9723 	EXP 	Line3: autoDraw = True
12.9723 	EXP 	Line4: autoDraw = True
12.9863 	EXP 	Fixation: autoDraw = False
13.9698 	INFO 	Keyboard events cleared
13.9696 	EXP 	Probe: autoDraw = True
14.2201 	EXP 	Device response: <KeyPress from None: t=14.219187100068666, value=v, duration=None>
14.2206 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'Pos': np.int64(50), 'corr_resp': 'c', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
14.2221 	DATA 	Keypress: v
14.2384 	EXP 	Fixation: autoDraw = False
14.2384 	EXP 	Line1: autoDraw = False
14.2384 	EXP 	Line2: autoDraw = False
14.2384 	EXP 	Line3: autoDraw = False
14.2384 	EXP 	Line4: autoDraw = False
14.2384 	EXP 	Probe: autoDraw = False
14.2384 	EXP 	Fixation: autoDraw = True
14.3889 	EXP 	Device response: <KeyPress from None: t=14.219187100068666, value=v, duration=0.16383169998880476>
15.2217 	EXP 	Line1: autoDraw = True
15.2217 	EXP 	Line2: autoDraw = True
15.2217 	EXP 	Line3: autoDraw = True
15.2217 	EXP 	Line4: autoDraw = True
15.2362 	EXP 	Fixation: autoDraw = False
16.2201 	INFO 	Keyboard events cleared
16.2199 	EXP 	Probe: autoDraw = True
16.4703 	EXP 	Device response: <KeyPress from None: t=16.464143500081263, value=c, duration=None>
16.4709 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'Pos': np.int64(-150), 'corr_resp': 'z', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
16.4727 	DATA 	Keypress: c
16.4878 	EXP 	Fixation: autoDraw = False
16.4878 	EXP 	Line1: autoDraw = False
16.4878 	EXP 	Line2: autoDraw = False
16.4878 	EXP 	Line3: autoDraw = False
16.4878 	EXP 	Line4: autoDraw = False
16.4878 	EXP 	Probe: autoDraw = False
16.4878 	EXP 	Fixation: autoDraw = True
16.5890 	EXP 	Device response: <KeyPress from None: t=16.464143500081263, value=c, duration=0.12369689997285604>
17.4715 	EXP 	Line1: autoDraw = True
17.4715 	EXP 	Line2: autoDraw = True
17.4715 	EXP 	Line3: autoDraw = True
17.4715 	EXP 	Line4: autoDraw = True
17.4864 	EXP 	Fixation: autoDraw = False
18.4867 	INFO 	Keyboard events cleared
18.4865 	EXP 	Probe: autoDraw = True
18.7533 	EXP 	Device response: <KeyPress from None: t=18.752414799993858, value=z, duration=None>
18.7538 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'Pos': np.int64(-50), 'corr_resp': 'x', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
18.7558 	DATA 	Keypress: z
18.7718 	EXP 	Fixation: autoDraw = False
18.7718 	EXP 	Line1: autoDraw = False
18.7718 	EXP 	Line2: autoDraw = False
18.7718 	EXP 	Line3: autoDraw = False
18.7718 	EXP 	Line4: autoDraw = False
18.7718 	EXP 	Probe: autoDraw = False
18.7718 	EXP 	Fixation: autoDraw = True
18.9222 	EXP 	Device response: <KeyPress from None: t=18.752414799993858, value=z, duration=0.15628340002149343>
19.7557 	EXP 	Line1: autoDraw = True
19.7557 	EXP 	Line2: autoDraw = True
19.7557 	EXP 	Line3: autoDraw = True
19.7557 	EXP 	Line4: autoDraw = True
19.7695 	EXP 	Fixation: autoDraw = False
20.7695 	INFO 	Keyboard events cleared
20.7694 	EXP 	Probe: autoDraw = True
21.0540 	EXP 	Device response: <KeyPress from None: t=21.043602999998257, value=x, duration=None>
21.0545 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'Pos': np.int64(150), 'corr_resp': 'v', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
21.0561 	DATA 	Keypress: x
21.0715 	EXP 	Fixation: autoDraw = False
21.0715 	EXP 	Line1: autoDraw = False
21.0715 	EXP 	Line2: autoDraw = False
21.0715 	EXP 	Line3: autoDraw = False
21.0715 	EXP 	Line4: autoDraw = False
21.0715 	EXP 	Probe: autoDraw = False
21.0715 	EXP 	Fixation: autoDraw = True
21.1723 	EXP 	Device response: <KeyPress from None: t=21.043602999998257, value=x, duration=0.12293100007809699>
22.0549 	EXP 	Line1: autoDraw = True
22.0549 	EXP 	Line2: autoDraw = True
22.0549 	EXP 	Line3: autoDraw = True
22.0549 	EXP 	Line4: autoDraw = True
22.0695 	EXP 	Fixation: autoDraw = False
23.0699 	INFO 	Keyboard events cleared
23.0697 	EXP 	Probe: autoDraw = True
23.7198 	EXP 	Device response: <KeyPress from None: t=23.70959770004265, value=v, duration=None>
23.7203 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'Pos': np.int64(50), 'corr_resp': 'c', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
23.7219 	DATA 	Keypress: v
23.7379 	EXP 	Fixation: autoDraw = False
23.7379 	EXP 	Line1: autoDraw = False
23.7379 	EXP 	Line2: autoDraw = False
23.7379 	EXP 	Line3: autoDraw = False
23.7379 	EXP 	Line4: autoDraw = False
23.7379 	EXP 	Probe: autoDraw = False
23.7379 	EXP 	Fixation: autoDraw = True
23.8883 	EXP 	Device response: <KeyPress from None: t=23.70959770004265, value=v, duration=0.1687650999519974>
24.7219 	EXP 	Line1: autoDraw = True
24.7219 	EXP 	Line2: autoDraw = True
24.7219 	EXP 	Line3: autoDraw = True
24.7219 	EXP 	Line4: autoDraw = True
24.7362 	EXP 	Fixation: autoDraw = False
25.3535 	EXP 	Device response: <KeyPress from None: t=25.34850289998576, value=c, duration=None>
25.3555 	DATA 	Keypress: c
25.5365 	EXP 	Device response: <KeyPress from None: t=25.34850289998576, value=c, duration=0.17271630000323057>
25.7034 	EXP 	Device response: <KeyPress from None: t=25.690369800082408, value=c, duration=None>
25.7058 	DATA 	Keypress: c
25.7199 	INFO 	Keyboard events cleared
25.7197 	EXP 	Probe: autoDraw = True
25.8198 	EXP 	Device response: <KeyPress from None: t=25.690369800082408, value=c, duration=0.12156759994104505>
26.1696 	EXP 	Device response: <KeyPress from None: t=26.15651350002736, value=c, duration=None>
26.1702 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'Pos': np.int64(-150), 'corr_resp': 'z', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
26.1727 	DATA 	Keypress: c
26.1881 	EXP 	Fixation: autoDraw = False
26.1881 	EXP 	Line1: autoDraw = False
26.1881 	EXP 	Line2: autoDraw = False
26.1881 	EXP 	Line3: autoDraw = False
26.1881 	EXP 	Line4: autoDraw = False
26.1881 	EXP 	Probe: autoDraw = False
26.1881 	EXP 	Fixation: autoDraw = True
26.3218 	EXP 	Device response: <KeyPress from None: t=26.15651350002736, value=c, duration=0.16127889999188483>
27.1711 	EXP 	Line1: autoDraw = True
27.1711 	EXP 	Line2: autoDraw = True
27.1711 	EXP 	Line3: autoDraw = True
27.1711 	EXP 	Line4: autoDraw = True
27.1856 	EXP 	Fixation: autoDraw = False
28.1692 	INFO 	Keyboard events cleared
28.1690 	EXP 	Probe: autoDraw = True
28.4199 	EXP 	Device response: <KeyPress from None: t=28.412693500053138, value=z, duration=None>
28.4204 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'Pos': np.int64(-50), 'corr_resp': 'x', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
28.4222 	DATA 	Keypress: z
28.4378 	EXP 	Fixation: autoDraw = False
28.4378 	EXP 	Line1: autoDraw = False
28.4378 	EXP 	Line2: autoDraw = False
28.4378 	EXP 	Line3: autoDraw = False
28.4378 	EXP 	Line4: autoDraw = False
28.4378 	EXP 	Probe: autoDraw = False
28.4378 	EXP 	Fixation: autoDraw = True
28.5226 	EXP 	Device response: <KeyPress from None: t=28.412693500053138, value=z, duration=0.10944449994713068>
29.4214 	EXP 	Line1: autoDraw = True
29.4214 	EXP 	Line2: autoDraw = True
29.4214 	EXP 	Line3: autoDraw = True
29.4214 	EXP 	Line4: autoDraw = True
29.4358 	EXP 	Fixation: autoDraw = False
30.4193 	INFO 	Keyboard events cleared
30.4191 	EXP 	Probe: autoDraw = True
30.6863 	EXP 	Device response: <KeyPress from None: t=30.681029699975625, value=x, duration=None>
30.6868 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'Pos': np.int64(150), 'corr_resp': 'v', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
30.6885 	DATA 	Keypress: x
30.7043 	EXP 	Fixation: autoDraw = False
30.7043 	EXP 	Line1: autoDraw = False
30.7043 	EXP 	Line2: autoDraw = False
30.7043 	EXP 	Line3: autoDraw = False
30.7043 	EXP 	Line4: autoDraw = False
30.7043 	EXP 	Probe: autoDraw = False
30.7043 	EXP 	Fixation: autoDraw = True
30.7883 	EXP 	Device response: <KeyPress from None: t=30.681029699975625, value=x, duration=0.0921614000108093>
31.6879 	EXP 	Line1: autoDraw = True
31.6879 	EXP 	Line2: autoDraw = True
31.6879 	EXP 	Line3: autoDraw = True
31.6879 	EXP 	Line4: autoDraw = True
31.7024 	EXP 	Fixation: autoDraw = False
32.6858 	INFO 	Keyboard events cleared
32.6856 	EXP 	Probe: autoDraw = True
33.3862 	EXP 	Device response: <KeyPress from None: t=33.37589540006593, value=v, duration=None>
33.3867 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'Pos': np.int64(50), 'corr_resp': 'c', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
33.3884 	DATA 	Keypress: v
33.4046 	EXP 	Fixation: autoDraw = False
33.4046 	EXP 	Line1: autoDraw = False
33.4046 	EXP 	Line2: autoDraw = False
33.4046 	EXP 	Line3: autoDraw = False
33.4046 	EXP 	Line4: autoDraw = False
33.4046 	EXP 	Probe: autoDraw = False
33.4046 	EXP 	Fixation: autoDraw = True
33.5722 	EXP 	Device response: <KeyPress from None: t=33.37589540006593, value=v, duration=0.19048400002066046>
34.3879 	EXP 	Line1: autoDraw = True
34.3879 	EXP 	Line2: autoDraw = True
34.3879 	EXP 	Line3: autoDraw = True
34.3879 	EXP 	Line4: autoDraw = True
34.4024 	EXP 	Fixation: autoDraw = False
35.3860 	INFO 	Keyboard events cleared
35.3858 	EXP 	Probe: autoDraw = True
35.6369 	EXP 	Device response: <KeyPress from None: t=35.635415700031444, value=c, duration=None>
35.6374 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'Pos': np.int64(-150), 'corr_resp': 'z', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
35.6392 	DATA 	Keypress: c
35.6542 	EXP 	Fixation: autoDraw = False
35.6542 	EXP 	Line1: autoDraw = False
35.6542 	EXP 	Line2: autoDraw = False
35.6542 	EXP 	Line3: autoDraw = False
35.6542 	EXP 	Line4: autoDraw = False
35.6542 	EXP 	Probe: autoDraw = False
35.6542 	EXP 	Fixation: autoDraw = True
35.7881 	EXP 	Device response: <KeyPress from None: t=35.635415700031444, value=c, duration=0.14206079998984933>
36.6377 	EXP 	Line1: autoDraw = True
36.6377 	EXP 	Line2: autoDraw = True
36.6377 	EXP 	Line3: autoDraw = True
36.6377 	EXP 	Line4: autoDraw = True
36.6530 	EXP 	Fixation: autoDraw = False
37.6527 	INFO 	Keyboard events cleared
37.6525 	EXP 	Probe: autoDraw = True
37.9030 	EXP 	Device response: <KeyPress from None: t=37.8896266000811, value=z, duration=None>
37.9035 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'Pos': np.int64(-50), 'corr_resp': 'x', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
37.9052 	DATA 	Keypress: z
37.9211 	EXP 	Fixation: autoDraw = False
37.9211 	EXP 	Line1: autoDraw = False
37.9211 	EXP 	Line2: autoDraw = False
37.9211 	EXP 	Line3: autoDraw = False
37.9211 	EXP 	Line4: autoDraw = False
37.9211 	EXP 	Probe: autoDraw = False
37.9211 	EXP 	Fixation: autoDraw = True
38.0548 	EXP 	Device response: <KeyPress from None: t=37.8896266000811, value=z, duration=0.15852089994587004>
38.9048 	EXP 	Line1: autoDraw = True
38.9048 	EXP 	Line2: autoDraw = True
38.9048 	EXP 	Line3: autoDraw = True
38.9048 	EXP 	Line4: autoDraw = True
38.9189 	EXP 	Fixation: autoDraw = False
39.9024 	INFO 	Keyboard events cleared
39.9021 	EXP 	Probe: autoDraw = True
40.2528 	EXP 	Device response: <KeyPress from None: t=40.2391498000361, value=x, duration=None>
40.2537 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'Pos': np.int64(150), 'corr_resp': 'v', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
40.2556 	DATA 	Keypress: x
40.2714 	EXP 	Fixation: autoDraw = False
40.2714 	EXP 	Line1: autoDraw = False
