10.6534 	INFO 	Loaded monitor calibration from ['2025_08_11 15:22']
10.6666 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
11.1003 	INFO 	Using renderer 'Intel(R) Iris(R) Xe Graphics' for graphics
11.1003 	INFO 	OpenGL version supported by driver is 4..
11.1687 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002B3C73CCD00>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002B3C73CCCA0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002B3C7486650>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.1688 	EXP 	window1: backgroundImage = ''
11.1688 	EXP 	window1: backgroundFit = 'none'
11.5839 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.5839 	EXP 	window1: recordFrameIntervals = False
11.7420 	EXP 	window1: recordFrameIntervals = True
11.8136 	WARNING 	t of last frame was 20.93ms (=1/47)
11.9929 	EXP 	Screen (0) actual frame rate measured at 59.90Hz
11.9930 	EXP 	window1: recordFrameIntervals = False
12.3646 	INFO 	keyboard.Keyboard is using ptb backend.
12.3649 	INFO 	keyboard.Keyboard is using ptb backend.
12.3651 	INFO 	keyboard.Keyboard is using ptb backend.
12.3651 	EXP 	MotorSequence: status = STARTED
